,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Distillation Loss,0.0063718938323504785,0.005908638151252971,0.00654009897261858,0.006323277939330129,0.006664018124780234,0.006115195560542976,0.006432831002508893,0.006383974236600539,0.00655752303188338,0.0064936490510316466,0.006490251104183057,0.006185468089054613,0.006314403454170508,0.006367637688184486,0.006669657414450365
Average Cosine Similarity (Pairwise Grad),0.046211708212892215,0.03305609395934476,0.027168005166782274,-0.0217512802945243,-0.02742919789420234,-0.018550532766514354,-0.03747741017076704,-0.05186943488402499,-0.05195103672643502,-0.0562623457569215,-0.06345915507732167,-0.04190433213694228,-0.029268789456950293,-0.06984371042086018,-0.060133260322941674
Average Cosine Similarity (Global Grad),0.08749304488301277,0.0568294586148113,0.06254650726914406,0.044666696432977916,0.03493893276900053,0.04033407624810934,0.04729648604989052,0.02868234347552061,0.03124501775018871,0.028348904056474566,0.015352879744023084,0.01910031703300774,0.03963715280406177,0.020548157929442822,0.01699283414054662
Variance Grad,3.1212077140808105,2.6433982849121094,2.5650572776794434,2.620506763458252,2.519568681716919,2.1895365715026855,2.26652193069458,2.2099246978759766,2.2312417030334473,2.158329486846924,2.3191134929656982,2.2610831260681152,2.081552505493164,2.220177173614502,2.383246898651123
Accuracy,0.2182,0.2405,0.422,0.3862,0.3882,0.4341,0.4998,0.4804,0.4991,0.5297,0.4908,0.4735,0.5822,0.5578,0.5439
F1 Score,0.1314492642779886,0.14683717787896622,0.3821869043815135,0.3308234381108003,0.35478521199116253,0.38883030862992385,0.4639582626094443,0.4337515499761085,0.46977092613000665,0.4996754586433193,0.45995246284863417,0.43236823722134227,0.5495669381510407,0.5256821731464273,0.5266108613574969
