,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Variance Grad,7.220641136169434,7.561933994293213,6.460031032562256,6.931859016418457,5.818337440490723,7.040158748626709,5.555159091949463,6.054314136505127,6.409740447998047,7.7196550369262695,6.892611026763916,7.345651149749756,6.39840030670166,7.303277015686035,5.597638130187988
Accuracy,0.32,0.5475,0.3329,0.4681,0.3658,0.5728,0.3782,0.5654,0.498,0.5866,0.5612,0.6844,0.4904,0.5198,0.4527
F1 Score,0.23856261482444055,0.5210394493801748,0.26039104962097676,0.40694332220980733,0.3059516137177352,0.4935984360292608,0.3300726194093266,0.4857358328150701,0.4354316817742669,0.5490310847026342,0.5398974437359244,0.6632868551190468,0.46002363733115786,0.45678683197385317,0.4124762992130715
